51885,1641,-462,-1198,50,32907,14730,737,517
51895,1638,-739,-1261,-452,32900,14725,732,522
51905,1617,-2802,-1111,-829,32872,14717,728,516
51915,1636,-762,-1164,-587,32864,14711,730,521
51925,1616,-2724,-966,641,32837,14718,742,519
51935,1629,-1288,-920,-590,32824,14712,730,516
51945,1636,-523,-892,-161,32819,14710,734,523
51955,1646,502,-951,246,32824,14713,738,516
51965,1642,77,-914,-465,32825,14708,731,519
51975,1645,373,-848,357,32829,14712,739,518
51985,1624,-1745,-645,-360,32811,14708,732,517
51995,1648,742,-737,-141,32819,14706,734,521
52005,1644,304,-737,65,32822,14707,736,520
52015,1630,-1110,-541,-338,32810,14704,732,520
52025,1654,1345,-617,78,32824,14705,736,522
52035,1648,677,-597,74,32831,14705,736,519
52045,1636,-555,-527,671,32825,14712,742,521
52055,1656,1471,-710,-62,32840,14711,735,520
52065,1654,1198,-746,840,32852,14720,744,520
52075,1650,738,-864,-201,32859,14718,734,523
52085,1637,-598,-801,408,32853,14722,740,522
52095,1652,931,-791,488,32863,14727,741,522
52105,1656,1284,-746,663,32875,14733,743,522
52115,1652,820,-703,330,32884,14737,740,522
52125,1661,1679,-698,614,32900,14743,743,518
52135,1660,1495,-800,-116,32915,14742,736,527
52145,1664,1820,-768,189,32934,14744,739,528
52155,1657,1029,-718,279,32944,14746,740,518
52165,1656,878,-736,-134,32953,14745,736,522
52175,1662,1433,-639,-27,32967,14745,737,526
52185,1656,762,-547,173,32975,14746,739,526
52195,1660,1124,-554,265,32986,14749,740,527
52205,1675,2567,-536,-48,33012,14749,737,525
52215,1669,1839,-494,554,33030,14754,743,526
52225,1662,1047,-444,1126,33040,14765,749,528
52235,1664,1195,-488,70,33052,14766,739,527
52245,1666,1335,-444,1366,33066,14780,752,527
52255,1669,1568,-395,698,33081,14787,746,531
52265,1680,2590,-439,263,33107,14789,742,524
52275,1688,3260,-470,650,33140,14796,746,527
52285,1692,3497,-535,217,33175,14798,742,528
52295,1674,1523,-452,406,33190,14802,744,524
52305,1684,2446,-480,886,33215,14811,749,529
52315,1688,2724,-538,1142,33242,14822,752,523
52325,1690,2788,-557,485,33270,14827,746,533
52335,1701,3748,-673,660,33307,14834,748,526
52345,1687,2161,-661,727,33329,14841,749,526
52355,1688,2153,-559,391,33350,14845,746,532
52365,1702,3445,-587,671,33385,14852,749,531
52375,1700,3073,-636,1238,33416,14864,755,533
52385,1703,3219,-684,876,33448,14873,752,532
52395,1705,3258,-718,932,33480,14882,753,534
52405,1693,1895,-646,585,33499,14888,750,530
52415,1696,2101,-529,1256,33520,14901,757,533
52425,1720,4396,-523,1093,33564,14912,756,527
52435,1694,1576,-330,1239,33580,14924,758,527
52445,1702,2297,-312,1377,33603,14938,760,526
52455,1703,2282,-238,508,33626,14943,752,533
52465,1703,2168,-150,482,33648,14948,752,538
52475,1696,1360,-15,258,33661,14950,750,522
52485,1687,392,219,-354,33665,14947,744,522
52495,1681,-227,374,-236,33663,14944,745,527
52505,1675,-816,557,-424,33655,14940,743,529
52515,1651,-3175,946,-303,33623,14937,744,522
52525,1644,-3716,1308,-1188,33586,14925,735,523
52535,1646,-3330,1615,-1428,33552,14911,732,516
52545,1619,-5864,2045,-1357,33494,14897,732,521
52555,1632,-4271,2249,-789,33451,14890,737,516
52565,1624,-4857,2477,-1250,33402,14877,732,521
52575,1615,-5514,2853,-1887,33347,14858,725,516
52585,1614,-5339,3007,-1693,33294,14841,726,518
52595,1634,-3071,3030,-608,33263,14835,736,517
52605,1617,-4618,3126,-1378,33217,14821,728,523
52615,1620,-4087,3153,-1109,33176,14810,730,519
52625,1614,-4483,3133,-1453,33131,14796,726,523
52635,1623,-3358,2972,-781,33098,14788,732,516
52645,1633,-2191,2693,-941,33076,14778,730,518
52655,1624,-2981,2432,-694,33046,14772,732,522
52665,1624,-2832,2034,-1060,33018,14761,728,515
52675,1614,-3691,1688,-207,32981,14759,736,515
52685,1624,-2506,1322,-496,32956,14754,733,522
52695,1638,-980,747,-671,32946,14747,731,523
52705,1616,-3131,454,61,32915,14748,738,516
52715,1614,-3175,163,-1141,32883,14736,726,516
52725,1621,-2316,-170,-384,32860,14733,733,518
52735,1625,-1800,-479,-665,32842,14726,730,523
52745,1619,-2310,-577,68,32819,14727,737,522
52755,1634,-695,-837,-435,32812,14722,732,520
52765,1621,-1960,-940,286,32792,14725,739,520
52775,1639,-62,-1150,-627,32791,14719,730,525
52785,1641,140,-1267,-396,32793,14715,732,523
52795,1636,-366,-1255,223,32789,14717,738,514
52805,1643,352,-1319,12,32793,14717,736,521
52815,1635,-465,-1310,-288,32788,14714,733,518
52825,1630,-942,-1314,-574,32779,14709,730,522
52835,1627,-1195,-1221,-645,32767,14702,729,516
52845,1630,-835,-1070,-612,32758,14696,729,517
52855,1620,-1793,-999,117,32740,14697,736,516
52865,1632,-503,-1011,-388,32735,14693,731,522
52875,1632,-478,-974,131,32730,14695,736,523
52885,1622,-1454,-852,24,32716,14695,735,522
52895,1622,-1382,-768,523,32702,14700,740,520
52905,1632,-312,-664,197,32699,14702,737,520
52915,1652,1702,-771,187,32716,14704,737,521
52925,1646,1017,-721,-221,32726,14702,733,518
52935,1642,566,-641,89,32732,14703,736,512
52945,1659,2238,-702,184,32754,14704,737,520
52955,1640,226,-598,475,32756,14709,740,518
52965,1648,1015,-604,151,32767,14711,737,524
52975,1664,2564,-741,744,32792,14718,743,529
52985,1663,2335,-871,106,32816,14719,737,520
52995,1643,219,-831,401,32818,14723,740,527
53005,1660,1908,-958,481,32837,14728,741,522
53015,1648,612,-919,57,32843,14729,737,522
53025,1655,1282,-923,54,32856,14729,737,525
53035,1657,1417,-990,451,32870,14734,741,528
53045,1653,947,-1015,529,32880,14739,742,524
53055,1649,499,-937,302,32885,14742,740,525
53065,1668,2375,-862,587,32908,14748,743,526
53075,1667,2156,-819,658,32930,14754,744,528
53085,1670,2348,-812,625,32953,14761,744,526
53095,1679,3130,-753,694,32985,14768,745,524
53105,1657,774,-669,659,32992,14774,745,522
53115,1665,1535,-587,426,33008,14778,743,527
53125,1680,2958,-511,905,33037,14788,748,533
53135,1678,2610,-441,559,33063,14793,745,525
53145,1683,2980,-529,1531,33093,14808,755,528
53155,1680,2531,-488,-44,33119,14808,740,524
53165,1689,3304,-578,557,33152,14814,746,526
53175,1676,1839,-532,1129,33170,14825,752,529
53185,1690,3147,-568,973,33201,14835,751,522
53195,1701,4090,-695,724,33242,14842,749,527
53205,1685,2285,-728,888,33265,14851,751,528
53215,1682,1871,-613,1143,33284,14862,754,533
53225,1698,3377,-612,186,33318,14864,745,533
53235,1698,3208,-592,1077,33350,14875,754,529
53245,1706,3848,-563,23,33388,14875,744,526
53255,1684,1455,-530,1222,33403,14887,756,526
53265,1708,3783,-595,361,33441,14891,748,534
53275,1700,2794,-501,243,33469,14893,747,534
53285,1694,2054,-385,430,33489,14898,749,533
53295,1723,4851,-435,1609,33538,14914,761,530
53305,1716,3909,-448,728,33577,14921,753,535
53315,1722,4313,-444,492,33620,14926,751,537
53325,1698,1698,-367,1167,33637,14938,758,537
53335,1732,5013,-423,909,33687,14947,756,536
53345,1708,2362,-261,463,33711,14951,752,536
53355,1718,3244,-281,1140,33743,14963,759,533
53365,1730,4282,-386,883,33786,14972,757,536
53375,1721,3167,-322,739,33818,14979,756,533
53385,1741,5009,-388,1202,33868,14991,761,536
53395,1728,3458,-313,1042,33902,15001,760,532
53405,1715,1986,-300,-9,33922,15001,750,536
53415,1713,1686,-131,890,33939,15010,759,527
53425,1696,-97,77,346,33938,15014,754,531
53435,1673,-2392,373,-271,33914,15011,748,528
53445,1672,-2373,814,-257,33890,15008,748,531
53455,1660,-3454,1225,-1244,33856,14996,738,528
53465,1642,-5081,1726,-882,33805,14987,741,527
53475,1639,-5127,2025,-1338,33754,14974,736,524
53485,1641,-4671,2464,-1171,33707,14962,737,524
53495,1626,-5937,2781,-1312,33648,14949,735,524
53505,1630,-5240,3069,-1347,33595,14935,734,518
53515,1624,-5578,3394,-1579,33539,14920,731,526
53525,1630,-4700,3552,-900,33492,14911,737,517
53535,1630,-4464,3766,-1855,33448,14892,727,521
53545,1632,-4041,3818,-1462,33407,14877,730,521
53555,1633,-3739,3724,-1089,33370,14867,733,524
53565,1617,-5152,3682,-1235,33318,14854,731,513
53575,1620,-4594,3478,-773,33273,14846,735,520
53585,1614,-4965,3153,-634,33223,14840,736,514
53595,1614,-4716,2835,-1003,33176,14830,732,520
53605,1624,-3480,2395,-853,33141,14822,733,518
53615,1630,-2707,1847,-1710,33114,14804,724,517
53625,1634,-2171,1304,275,33092,14807,743,518
53635,1618,-3663,938,-838,33055,14799,732,518
53645,1611,-4179,568,-596,33014,14793,734,526
53655,1618,-3271,229,-1366,32981,14779,726,519
53665,1620,-2907,-100,-398,32952,14775,735,523
53675,1613,-3462,-293,-278,32917,14772,736,520
53685,1626,-1989,-517,-564,32897,14767,733,518
53695,1614,-3089,-600,-436,32866,14762,734,514
53705,1638,-534,-795,-414,32861,14758,734,529
53715,1635,-808,-1016,-993,32853,14748,728,519
53725,1616,-2667,-1047,-144,32826,14747,736,518
53735,1629,-1234,-1170,-736,32814,14740,730,522
53745,1620,-2072,-1198,-300,32793,14737,734,520
53755,1625,-1469,-1176,-185,32779,14735,735,520
53765,1614,-2495,-1043,-375,32754,14731,733,520
53775,1614,-2370,-896,-857,32730,14722,728,517
53785,1619,-1752,-887,-614,32712,14716,730,522
53795,1627,-864,-964,-1183,32704,14704,724,511
53805,1626,-921,-975,-224,32695,14702,733,523
53815,1640,524,-1054,586,32700,14708,741,523
53825,1626,-901,-1070,-642,32691,14702,729,521
53835,1634,-56,-1046,-510,32690,14696,730,520
53845,1620,-1453,-1000,-384,32676,14693,731,523
53855,1647,1318,-974,-465,32689,14688,730,519
53865,1644,953,-953,-542,32698,14683,729,517
53875,1642,705,-1033,384,32705,14686,738,520
53885,1636,70,-986,365,32706,14690,738,520
53895,1632,-333,-973,-52,32703,14690,734,525
53905,1632,-316,-924,-450,32700,14685,730,527
53915,1641,599,-991,672,32706,14692,741,523
53925,1661,2569,-1159,338,32731,14695,738,521
53935,1638,140,-1124,621,32733,14701,741,524
53945,1659,2233,-1170,890,32755,14710,744,522
53955,1650,1222,-1153,1146,32767,14722,747,521
53965,1645,660,-1017,188,32774,14724,738,530
53975,1653,1428,-1028,-120,32788,14722,735,521
53985,1672,3256,-1099,-114,32821,14721,735,522
53995,1658,1693,-1152,391,32838,14725,740,525
54005,1644,208,-935,771,32840,14733,744,527
54015,1661,1898,-858,333,32859,14736,740,528
54025,1653,1003,-751,316,32869,14739,740,530
54035,1664,2053,-754,1200,32889,14751,749,520
54045,1676,3150,-849,240,32921,14754,740,527
54055,1668,2192,-873,1528,32943,14769,753,525
54065,1653,583,-743,852,32949,14778,747,524
54075,1665,1754,-585,909,32966,14787,748,526
54085,1682,3366,-690,564,33000,14792,745,530
54095,1676,2598,-617,435,33026,14797,744,532
54105,1665,1368,-538,914,33039,14806,749,525
54115,1676,2400,-558,268,33063,14809,743,527
54125,1676,2280,-526,154,33086,14810,742,526
54135,1693,3866,-489,1147,33125,14822,752,528
54145,1684,2772,-493,589,33153,14827,747,532
54155,1677,1933,-528,1360,33172,14841,755,524
54165,1684,2537,-491,-107,33197,14840,741,530
54175,1692,3210,-551,497,33230,14845,747,530
54185,1688,2650,-509,1172,33256,14857,754,526
54195,1702,3917,-490,614,33295,14863,749,530
54205,1687,2221,-434,1183,33317,14875,755,532
54215,1688,2210,-477,524,33340,14880,749,529
54225,1693,2600,-460,598,33366,14886,750,529
54235,1692,2369,-339,768,33389,14894,752,529
54245,1702,3251,-327,729,33422,14901,752,531
54255,1720,4889,-491,1193,33471,14913,757,533
54265,1702,2844,-456,1333,33499,14926,759,531
54275,1708,3302,-458,1066,33532,14937,757,535
54285,1708,3137,-350,1713,33563,14954,764,532
54295,1705,2680,-289,427,33590,14958,752,537
54305,1725,4546,-405,906,33636,14967,757,535
54315,1727,4518,-473,761,33681,14975,756,534
54325,1728,4392,-492,623,33725,14981,755,539
54335,1739,5273,-598,791,33778,14989,757,532
54345,1732,4309,-557,1352,33821,15003,763,534
54355,1719,2794,-525,984,33849,15012,760,534
54365,1735,4254,-590,535,33891,15018,756,537
54375,1726,3141,-556,1308,33923,15031,764,537
54385,1690,-615,-296,-156,33916,15029,750,533
54395,1692,-384,-11,-748,33913,15022,744,529
54405,1679,-1665,422,-411,33896,15018,747,530
54415,1663,-3182,792,-890,33864,15009,742,529
54425,1646,-4723,1256,-1446,33817,14994,736,531
54435,1633,-5787,1743,-274,33759,14992,747,526
54445,1636,-5197,2125,-1360,33707,14978,736,525
54455,1631,-5437,2592,-1292,33653,14965,736,521
54465,1642,-4065,2919,-1527,33612,14950,733,517
54475,1629,-5162,3263,-1751,33560,14932,730,519
54485,1615,-6304,3679,-1363,33497,14919,733,521
54495,1633,-4189,3849,-1995,33455,14899,726,516
54505,1633,-3979,3872,-1295,33416,14886,732,518
54515,1636,-3480,3916,-1530,33381,14870,729,517
54525,1622,-4706,3930,-1354,33334,14857,730,518
54535,1638,-2871,3574,-1486,33305,14842,728,519
54545,1608,-5727,3417,-1412,33248,14828,728,520
54555,1632,-3041,3018,-741,33217,14820,734,521
54565,1614,-4689,2648,-904,33170,14811,732,519
54575,1613,-4554,2203,-559,33125,14806,735,516
54585,1620,-3626,1674,-1331,33089,14792,727,526
54595,1615,-3945,1246,-1064,33049,14782,729,518
54605,1628,-2448,760,-1111,33025,14771,728,516
54615,1632,-1925,379,-656,33005,14764,732,520
54625,1630,-2029,-12,-123,32985,14763,737,514
54635,1629,-2028,-409,-417,32965,14759,734,519
54645,1626,-2226,-605,-596,32943,14753,732,517
54655,1647,-15,-888,-966,32942,14743,728,518
54665,1623,-2414,-937,-118,32918,14742,736,521
54675,1636,-993,-1112,-712,32908,14735,730,517
54685,1620,-2544,-1050,-676,32883,14728,730,522
54695,1647,282,-1316,-442,32886,14724,732,519
54705,1639,-531,-1332,-720,32880,14716,729,520
54715,1636,-804,-1415,-984,32872,14707,726,521
54725,1622,-2164,-1388,-535,32851,14701,730,517
54735,1628,-1456,-1347,-208,32836,14699,733,521
54745,1626,-1583,-1314,1,32820,14699,735,514
54755,1616,-2503,-1133,-598,32795,14693,729,517
54765,1626,-1378,-1000,-68,32782,14692,734,523
54775,1621,-1809,-857,-564,32763,14687,729,521
54785,1618,-2019,-720,-1036,32743,14676,724,524
54795,1634,-318,-709,-284,32740,14674,731,520
54805,1618,-1902,-471,329,32721,14677,737,518
54815,1620,-1607,-415,-587,32705,14671,728,518
54825,1634,-127,-374,542,32704,14676,739,516
54835,1652,1679,-540,615,32720,14683,740,516
54845,1621,-1504,-340,84,32705,14683,735,520
54855,1650,1470,-395,80,32720,14684,735,518
54865,1639,296,-403,-223,32723,14682,732,522
54875,1651,1482,-574,787,32738,14690,742,518
54885,1659,2208,-740,-251,32760,14687,732,521
54895,1659,2097,-901,1160,32781,14699,746,525
54905,1660,2092,-1103,402,32802,14703,739,526
54915,1650,988,-1148,582,32812,14709,741,518
54925,1645,438,-1176,853,32816,14717,744,516
54935,1660,1916,-1299,610,32835,14723,742,523
54945,1661,1921,-1307,780,32855,14731,744,528
54955,1662,1925,-1396,741,32874,14739,744,522
54965,1667,2328,-1478,604,32897,14745,743,524
54975,1666,2112,-1441,273,32918,14747,740,521
54985,1670,2406,-1319,360,32942,14751,741,522
54995,1677,2986,-1419,142,32972,14752,739,523
55005,1666,1736,-1246,-64,32989,14752,737,522
55015,1666,1650,-1144,-61,33006,14751,737,528
55025,1668,1767,-986,641,33024,14758,744,522
55035,1669,1779,-799,709,33041,14765,745,523
55045,1659,690,-568,73,33048,14765,739,526
55055,1674,2155,-456,470,33070,14770,743,525
55065,1668,1447,-379,546,33084,14776,744,524
55075,1669,1475,-346,-180,33099,14774,737,526
55085,1667,1201,-217,928,33111,14783,748,527
55095,1684,2841,-202,481,33140,14788,744,527
55105,1691,3399,-235,757,33174,14796,747,526
55115,1686,2729,-212,-180,33201,14794,738,529
55125,1692,3193,-240,928,33233,14803,749,524
55135,1697,3533,-269,882,33268,14812,749,528
55145,1685,2157,-191,538,33290,14817,746,525
55155,1690,2549,-220,811,33315,14825,749,523
55165,1694,2821,-274,470,33343,14830,746,523
55175,1688,2080,-270,1147,33364,14842,753,527
55185,1693,2476,-288,789,33389,14849,750,525
55195,1692,2252,-349,1250,33412,14862,755,527
55205,1702,3139,-368,687,33443,14869,750,528
55215,1687,1482,-326,-46,33458,14868,743,533
55225,1694,2108,-325,655,33479,14875,750,533
55235,1707,3303,-410,723,33512,14882,751,529
55245,1697,2138,-314,686,33533,14889,751,532
55255,1714,3731,-293,652,33571,14896,751,529
55265,1706,2744,-253,1119,33598,14907,756,525
55275,1705,2507,-173,363,33623,14910,749,526
55285,1670,-1117,144,-254,33612,14908,743,526
55295,1677,-361,312,-441,33608,14903,741,531
55305,1644,-3643,694,-919,33572,14894,736,524
55315,1635,-4361,1105,-973,33528,14884,735,522
55325,1635,-4143,1423,-1124,33487,14873,733,521
55335,1620,-5436,1816,-1268,33432,14861,731,516
55345,1634,-3764,2048,-1505,33395,14845,728,521
55355,1628,-4176,2330,-1429,33353,14831,728,518
55365,1618,-4967,2525,-858,33303,14823,733,519
55375,1606,-5919,2787,-1715,33244,14805,724,520
55385,1622,-4023,2961,-1229,33204,14793,728,516
55395,1616,-4421,3057,-968,33160,14783,730,517
55405,1616,-4200,3208,-1219,33118,14771,727,512
55415,1616,-3990,3250,-958,33078,14762,729,516
55425,1605,-4891,3305,-1510,33029,14747,723,514
55435,1621,-3046,3009,-1535,32998,14731,722,516
55445,1616,-3394,2783,-958,32964,14722,727,521
55455,1607,-4125,2413,-1010,32923,14712,726,517
55465,1612,-3418,1984,-660,32889,14705,729,514
55475,1620,-2447,1540,-527,32865,14700,730,519
55485,1610,-3325,1112,-1100,32831,14689,724,516
55495,1598,-4358,890,-1145,32788,14677,723,513
55505,1608,-3141,595,-1288,32756,14664,721,514
55515,1616,-2183,226,-824,32734,14656,725,523
55525,1619,-1774,-180,-1082,32717,14645,722,515
55535,1607,-2885,-348,-28,32688,14645,732,517
55545,1637,258,-703,-327,32690,14642,729,512
55555,1634,-54,-968,-510,32690,14637,727,520
55565,1618,-1651,-1072,714,32673,14644,739,516
55575,1628,-569,-1257,-521,32668,14638,727,517
55585,1632,-140,-1326,-595,32666,14633,726,516
55595,1617,-1633,-1297,-565,32650,14627,726,511
55605,1608,-2452,-1252,62,32625,14628,732,518
55615,1626,-529,-1280,-740,32620,14620,724,516
55625,1622,-902,-1220,-403,32611,14616,727,514
55635,1611,-1957,-1150,-483,32591,14611,726,516
55645,1608,-2159,-1124,-258,32570,14609,728,512
55655,1623,-551,-1116,-245,32564,14606,728,519
55665,1617,-1124,-1015,-233,32553,14604,728,517
55675,1623,-468,-942,-621,32548,14598,724,525
55685,1620,-744,-921,309,32541,14601,733,520
55695,1620,-707,-717,93,32534,14602,731,513
55705,1620,-672,-558,-10,32527,14602,730,521
55715,1610,-1638,-452,389,32511,14605,734,521
55725,1620,-556,-364,-129,32505,14604,729,515
55735,1627,171,-308,-323,32507,14601,727,521
55745,1623,-237,-326,-607,32505,14595,724,512
55755,1637,1174,-484,-176,32516,14593,728,515
55765,1640,1415,-534,831,32530,14601,738,525
55775,1648,2145,-651,-309,32552,14598,727,525
55785,1636,837,-745,1305,32560,14611,743,525
55795,1645,1695,-902,-59,32577,14611,730,521
55805,1625,-388,-823,-256,32573,14608,728,520
55815,1642,1330,-891,1056,32587,14619,741,523
55825,1634,464,-860,503,32591,14624,736,524
55835,1644,1440,-911,378,32606,14628,735,522
55845,1638,768,-905,-140,32613,14626,730,516
55855,1644,1330,-922,66,32627,14627,732,518
55865,1636,463,-936,963,32631,14636,741,527
55875,1648,1640,-947,615,32648,14643,738,521
55885,1656,2358,-949,384,32671,14646,736,522
55895,1639,540,-860,1265,32677,14659,745,526
55905,1654,2013,-787,401,32697,14663,737,518
55915,1660,2512,-735,81,32722,14664,734,526
55925,1656,1987,-614,1177,32742,14676,745,526
55935,1674,3687,-693,918,32779,14685,743,523
55945,1664,2503,-649,472,32804,14690,739,527
55955,1668,2778,-750,749,32832,14697,742,522
55965,1662,2039,-694,611,32852,14703,741,524
55975,1666,2337,-712,781,32875,14711,743,522
55985,1672,2820,-700,642,32904,14718,742,529
55995,1673,2779,-728,109,32931,14719,737,527
56005,1681,3440,-762,504,32966,14724,741,526
56015,1678,2968,-821,-20,32995,14723,736,522
56025,1656,620,-659,880,33002,14732,745,530
56035,1668,1789,-540,1236,33020,14745,749,529
56045,1665,1399,-515,474,33034,14749,742,531
56055,1676,2429,-462,1650,33058,14766,754,524
56065,1684,3108,-424,968,33089,14776,748,527
56075,1680,2552,-381,719,33114,14783,746,527
56085,1682,2625,-246,683,33141,14790,746,528
56095,1697,3993,-279,1449,33181,14804,754,525
56105,1690,3094,-246,577,33212,14810,746,526
56115,1693,3239,-269,148,33244,14811,742,533
56125,1689,2677,-242,1340,33271,14825,754,528
56135,1690,2643,-188,1473,33297,14839,756,533
56145,1692,2711,-150,1100,33324,14850,753,526
56155,1684,1775,-23,945,33342,14860,752,532
56165,1648,-1912,286,-302,33323,14857,740,525
56175,1658,-817,363,-687,33315,14850,736,519
56185,1629,-3676,688,-1852,33278,14832,724,520
56195,1630,-3392,942,-460,33244,14827,737,523
56205,1620,-4223,1289,-1237,33202,14815,729,516
56215,1606,-5411,1720,-475,33148,14810,736,516
56225,1600,-5741,2097,-1851,33090,14791,722,514
56235,1592,-6253,2478,-858,33028,14783,731,517
56245,1600,-5141,2829,-915,32976,14774,730,514
56255,1600,-4884,3065,-1570,32928,14758,723,513
56265,1611,-3540,3187,-1991,32892,14738,718,516
56275,1612,-3262,3224,-2091,32859,14717,716,514
56285,1588,-5500,3373,-1687,32804,14700,719,512
56295,1585,-5525,3492,-1903,32749,14681,716,514
56305,1583,-5448,3519,-1007,32695,14671,724,517
56315,1602,-3276,3170,-1157,32662,14659,722,503
56325,1579,-5412,3023,-1699,32608,14642,716,516
56335,1592,-3841,2605,-414,32569,14638,728,514
56345,1583,-4549,2268,-1793,32524,14620,714,511
56355,1600,-2622,1784,-1904,32498,14601,712,508
56365,1586,-3891,1351,-1308,32459,14588,717,517
56375,1594,-2896,878,-1643,32430,14572,713,513
56385,1588,-3351,454,-861,32396,14563,720,511
56395,1594,-2584,105,381,32370,14567,732,518
56405,1576,-4254,-76,-437,32328,14563,724,512
56415,1597,-1942,-285,-1415,32309,14548,714,512
56425,1585,-3045,-375,-544,32278,14543,722,518
56435,1596,-1792,-646,-217,32260,14541,725,518
56445,1603,-1003,-913,-606,32250,14535,721,513
56455,1586,-2653,-1021,-576,32224,14529,721,513
56465,1591,-2020,-1015,52,32203,14530,727,515
56475,1589,-2119,-1110,-50,32182,14529,726,511
56485,1599,-1013,-1160,-347,32172,14526,723,517
56495,1597,-1162,-1227,-430,32160,14521,722,510
56505,1597,-1104,-1170,-408,32149,14517,722,514
56515,1614,650,-1302,-588,32156,14511,720,510
56525,1600,-781,-1274,41,32148,14512,726,518
56535,1587,-2042,-1200,-860,32128,14503,717,512
56545,1588,-1840,-1097,582,32109,14509,731,519
56555,1584,-2148,-1077,-346,32088,14505,722,514
56565,1591,-1341,-962,-529,32074,14500,720,513
56575,1586,-1774,-887,-103,32057,14499,724,522
56585,1596,-685,-812,1,32050,14499,725,513
56595,1599,-351,-725,301,32046,14502,728,517
56605,1602,-33,-769,-513,32046,14497,720,524
56615,1596,-632,-730,112,32040,14498,726,519
56625,1605,299,-764,-493,32043,14493,720,516
56635,1616,1384,-799,-468,32056,14489,720,517
56645,1603,15,-762,454,32057,14493,729,516
56655,1609,614,-761,332,32063,14496,728,517
56665,1611,783,-673,-84,32071,14496,724,518
56675,1614,1044,-699,219,32081,14498,727,518
56685,1602,-207,-724,608,32079,14504,731,518
56695,1609,502,-775,278,32084,14507,728,520
56705,1634,2977,-998,364,32114,14510,729,515
56715,1628,2228,-1105,1446,32136,14525,740,519
56725,1622,1517,-1184,473,32151,14529,731,519
56735,1646,3841,-1330,-349,32190,14526,723,520
56745,1642,3249,-1401,867,32222,14535,735,518
56755,1642,3086,-1438,1024,32253,14545,737,516
56765,1638,2532,-1470,473,32278,14550,732,518
56775,1624,1006,-1346,-450,32288,14545,723,521
56785,1648,3355,-1308,1571,32322,14561,743,518
56795,1632,1587,-1242,493,32338,14566,733,518
56805,1634,1708,-1146,568,32355,14571,734,526
56815,1642,2423,-1081,1040,32379,14582,739,518
56825,1641,2201,-986,788,32401,14590,737,521
56835,1638,1791,-946,848,32419,14598,738,516
56845,1637,1602,-852,306,32435,14601,733,523
56855,1636,1422,-611,691,32449,14608,737,529
56865,1656,3350,-559,256,32483,14611,733,527
56875,1639,1483,-445,1143,32498,14622,742,522
56885,1652,2709,-282,886,32525,14631,740,528
56895,1663,3673,-238,1042,32561,14641,742,526
56905,1640,1190,-61,690,32573,14648,739,522
56915,1648,1930,11,355,32593,14652,736,529
56925,1653,2334,-40,937,32616,14661,742,519
56935,1654,2317,52,590,32639,14667,739,524
56945,1650,1801,54,761,32657,14675,741,526
56955,1652,1911,54,223,32676,14677,736,520
56965,1680,4615,-76,912,32722,14686,743,526
56975,1674,3785,-164,666,32760,14693,741,525
56985,1660,2196,-181,633,32782,14699,741,525
56995,1668,2885,-255,1301,32811,14712,748,526
57005,1677,3641,-375,1536,32848,14728,751,524
57015,1690,4759,-440,559,32895,14733,742,527
57025,1674,2921,-500,731,32924,14740,744,527
57035,1676,2975,-476,1395,32954,14754,751,531
57045,1670,2226,-346,725,32976,14762,745,527
57055,1645,-384,-206,89,32973,14763,739,526
57065,1638,-1065,17,-315,32962,14759,735,524
57075,1632,-1612,281,-799,32946,14751,730,516
57085,1620,-2731,601,-1059,32918,14741,727,523
57095,1593,-5294,1024,-1006,32866,14731,727,519
57105,1583,-6030,1468,-1256,32805,14718,724,512
57115,1596,-4428,1936,-1793,32761,14700,718,522
57125,1581,-5707,2384,-1803,32704,14682,717,517
57135,1584,-5121,2653,-2113,32653,14661,713,523
57145,1589,-4365,2879,-1908,32609,14642,714,510
57155,1584,-4647,3128,-712,32563,14635,725,513
57165,1578,-5015,3426,-1576,32512,14619,716,513
57175,1578,-4764,3545,-1498,32465,14604,716,512
57185,1582,-4126,3591,-1423,32423,14590,716,506
57195,1575,-4619,3597,-1352,32377,14576,716,514
57205,1572,-4688,3421,-984,32330,14567,719,511
57215,1583,-3354,3114,-835,32297,14558,720,512
57225,1564,-5086,2888,-1493,32246,14543,713,513
57235,1572,-4032,2534,-1018,32206,14533,717,513
57245,1580,-3030,1984,-1767,32175,14515,709,507
57255,1578,-3079,1436,-879,32145,14507,717,514
57265,1576,-3125,1044,-1035,32113,14496,715,512
57275,1574,-3168,623,-1383,32082,14482,711,510
57285,1586,-1810,199,-1114,32063,14471,713,514
57295,1574,-2919,-62,-558,32034,14466,718,509
57305,1570,-3174,-283,-1130,32003,14454,712,514
57315,1578,-2215,-536,-574,31980,14449,717,512
57325,1581,-1804,-752,-445,31962,14444,718,516
57335,1584,-1414,-908,-623,31948,14438,716,513
57345,1576,-2143,-1007,-592,31927,14432,716,510
57355,1574,-2236,-1075,-562,31904,14426,716,515
57365,1570,-2524,-1020,-134,31879,14425,720,510
57375,1568,-2598,-1049,-527,31853,14420,716,516
57385,1565,-2768,-986,-101,31825,14419,720,512
57395,1573,-1830,-923,-696,31807,14412,714,516
57405,1590,-38,-982,238,31807,14414,723,518
57415,1580,-1036,-974,-273,31796,14411,718,504
57425,1571,-1884,-918,-59,31778,14411,720,515
57435,1589,9,-905,143,31778,14412,722,515
